0 0 0,0 1,0 2,0 3,0 4,0 5,0 6,0 7,0
17899 0 -18,-18 -19,-18 -20,-18 -21,-18 -21,-17 -21,-16 -20,-16 -19,-16
17900 0 -18,-17 -18,-18 -19,-18 -20,-18 -21,-18 -21,-17 -21,-16 -20,-16
17901 0 -18,-17 -18,-18 -19,-18 -20,-18 -21,-18 -21,-17 -21,-16 -20,-16
17902 0 -18,-17 -18,-18 -19,-18 -20,-18 -21,-18 -21,-17 -21,-16 -20,-16
17903 0 -18,-18 -19,-18 -20,-18 -21,-18 -21,-17 -21,-16 -20,-16 -19,-16
17904 0 -18,-19 -18,-18 -19,-18 -20,-18 -21,-18 -21,-17 -21,-16 -20,-16
17905 0 -18,-19 -18,-18 -19,-18 -20,-18 -21,-18 -21,-17 -21,-16 -20,-16
17906 0 -17,-19 -18,-19 -18,-18 -19,-18 -20,-18 -21,-18 -21,-17 -21,-16
17907 0 -18,-19 -18,-18 -19,-18 -20,-18 -21,-18 -21,-17 -21,-16 -20,-16
17908 0 -18,-18 -19,-18 -20,-18 -21,-18 -21,-17 -21,-16 -20,-16 -20,-15
17909 0 -19,-18 -20,-18 -21,-18 -21,-17 -21,-16 -20,-16 -20,-15 -21,-15
17910 0 -20,-18 -21,-18 -21,-17 -21,-16 -20,-16 -20,-15 -21,-15 -22,-15
17911 0 -21,-18 -21,-17 -21,-16 -20,-16 -20,-15 -21,-15 -22,-15 -22,-14
17912 0 -21,-17 -21,-16 -20,-16 -20,-15 -21,-15 -22,-15 -22,-14 -22,-13
17913 0 -21,-17 -21,-16 -20,-16 -20,-15 -21,-15 -22,-15 -22,-14 -22,-13
17914 0 -21,-16 -20,-16 -20,-15 -21,-15 -22,-15 -22,-14 -22,-13 -22,-12
17915 0 -22,-16 -21,-16 -20,-16 -20,-15 -21,-15 -22,-15 -22,-14 -22,-13
17916 -1 -22,-17 -22,-16 -21,-16 -20,-16 -20,-15 -21,-15 -22,-15 -22,-14
17917 0 -22,-18 -22,-17 -22,-16 -21,-16 -20,-16 -20,-15 -21,-15 -22,-15
17918 0 -22,-19 -22,-18 -22,-17 -22,-16 -21,-16 -20,-16 -20,-15 -21,-15
17919 0 -23,-19 -22,-19 -22,-18 -22,-17 -22,-16 -21,-16 -20,-16 -20,-15
17920 0 -23,-18 -23,-19 -22,-19 -22,-18 -22,-17 -22,-16 -21,-16 -20,-16
17921 0 -23,-18 -23,-19 -22,-19 -22,-18 -22,-17 -22,-16 -21,-16 -20,-16
17922 0 -23,-18 -23,-19 -22,-19 -22,-18 -22,-17 -22,-16 -21,-16 -20,-16
17923 0 -23,-19 -22,-19 -22,-18 -22,-17 -22,-16 -21,-16 -20,-16 -19,-16
17924 0 -23,-19 -22,-19 -22,-18 -22,-17 -22,-16 -21,-16 -20,-16 -19,-16
17925 0 -23,-18 -23,-19 -22,-19 -22,-18 -22,-17 -22,-16 -21,-16 -20,-16
17926 0 -23,-19 -22,-19 -22,-18 -22,-17 -22,-16 -21,-16 -20,-16 -19,-16
17927 0 -22,-19 -22,-18 -22,-17 -22,-16 -21,-16 -20,-16 -19,-16 -18,-16
17928 0 -22,-18 -22,-17 -22,-16 -21,-16 -20,-16 -19,-16 -18,-16 -18,-17
17929 0 -22,-17 -22,-16 -21,-16 -20,-16 -19,-16 -18,-16 -18,-17 -19,-17
17930 0 -22,-16 -21,-16 -20,-16 -19,-16 -18,-16 -18,-17 -19,-17 -19,-18
17931 0 -22,-16 -21,-16 -20,-16 -19,-16 -18,-16 -18,-17 -19,-17 -19,-18
17932 0 -22,-16 -21,-16 -20,-16 -19,-16 -18,-16 -18,-17 -19,-17 -19,-18
17933 0 -21,-16 -20,-16 -19,-16 -18,-16 -18,-17 -19,-17 -19,-18 -18,-18
17934 0 -21,-16 -20,-16 -19,-16 -18,-16 -18,-17 -19,-17 -19,-18 -18,-18
17935 0 -21,-16 -20,-16 -19,-16 -18,-16 -18,-17 -19,-17 -19,-18 -18,-18
17936 0 -21,-17 -21,-16 -20,-16 -19,-16 -18,-16 -18,-17 -19,-17 -19,-18
17937 0 -21,-17 -21,-16 -20,-16 -19,-16 -18,-16 -18,-17 -19,-17 -19,-18
17938 0 -21,-17 -21,-16 -20,-16 -19,-16 -18,-16 -18,-17 -19,-17 -19,-18
17939 0 -22,-17 -21,-17 -21,-16 -20,-16 -19,-16 -18,-16 -18,-17 -19,-17
17940 0 -22,-17 -21,-17 -21,-16 -20,-16 -19,-16 -18,-16 -18,-17 -19,-17
17941 0 -22,-17 -21,-17 -21,-16 -20,-16 -19,-16 -18,-16 -18,-17 -19,-17
17942 0 -22,-17 -21,-17 -21,-16 -20,-16 -19,-16 -18,-16 -18,-17 -19,-17
17943 0 -22,-18 -22,-17 -21,-17 -21,-16 -20,-16 -19,-16 -18,-16 -18,-17
17944 0 -22,-18 -22,-17 -21,-17 -21,-16 -20,-16 -19,-16 -18,-16 -18,-17
17945 0 -22,-17 -21,-17 -21,-16 -20,-16 -19,-16 -18,-16 -18,-17 -18,-18
17946 0 -22,-17 -21,-17 -21,-16 -20,-16 -19,-16 -18,-16 -18,-17 -18,-18
17947 0 -21,-17 -21,-16 -20,-16 -19,-16 -18,-16 -18,-17 -18,-18 -18,-19
17948 0 -21,-18 -21,-17 -21,-16 -20,-16 -19,-16 -18,-16 -18,-17 -18,-18
17949 0 -21,-17 -21,-16 -20,-16 -19,-16 -18,-16 -18,-17 -18,-18 -17,-18
17950 0 -21,-16 -20,-16 -19,-16 -18,-16 -18,-17 -18,-18 -17,-18 -16,-18
17951 0 -21,-17 -21,-16 -20,-16 -19,-16 -18,-16 -18,-17 -18,-18 -17,-18
17952 0 -20,-17 -21,-17 -21,-16 -20,-16 -19,-16 -18,-16 -18,-17 -18,-18
17953 0 -20,-17 -21,-17 -21,-16 -20,-16 -19,-16 -18,-16 -18,-17 -18,-18
17954 0 -20,-17 -21,-17 -21,-16 -20,-16 -19,-16 -18,-16 -18,-17 -18,-18
17955 0 -20,-18 -20,-17 -21,-17 -21,-16 -20,-16 -19,-16 -18,-16 -18,-17
17956 0 -20,-18 -20,-17 -21,-17 -21,-16 -20,-16 -19,-16 -18,-16 -18,-17
17957 0 -19,-18 -20,-18 -20,-17 -21,-17 -21,-16 -20,-16 -19,-16 -18,-16
17958 0 -20,-18 -20,-17 -21,-17 -21,-16 -20,-16 -19,-16 -18,-16 -18,-15
17959 0 -21,-18 -20,-18 -20,-17 -21,-17 -21,-16 -20,-16 -19,-16 -18,-16
17960 0 -20,-18 -20,-17 -21,-17 -21,-16 -20,-16 -19,-16 -18,-16 -17,-16
17961 0 -20,-18 -20,-17 -21,-17 -21,-16 -20,-16 -19,-16 -18,-16 -17,-16
17962 0 -21,-18 -20,-18 -20,-17 -21,-17 -21,-16 -20,-16 -19,-16 -18,-16
17963 0 -21,-19 -21,-18 -20,-18 -20,-17 -21,-17 -21,-16 -20,-16 -19,-16
17964 0 -21,-19 -21,-18 -20,-18 -20,-17 -21,-17 -21,-16 -20,-16 -19,-16
17965 0 -21,-19 -21,-18 -20,-18 -20,-17 -21,-17 -21,-16 -20,-16 -19,-16
17966 0 -20,-19 -21,-19 -21,-18 -20,-18 -20,-17 -21,-17 -21,-16 -20,-16
17967 0 -20,-19 -21,-19 -21,-18 -20,-18 -20,-17 -21,-17 -21,-16 -20,-16
17968 0 -20,-20 -20,-19 -21,-19 -21,-18 -20,-18 -20,-17 -21,-17 -21,-16
17969 0 -21,-20 -20,-20 -20,-19 -21,-19 -21,-18 -20,-18 -20,-17 -21,-17
17970 0 -21,-20 -20,-20 -20,-19 -21,-19 -21,-18 -20,-18 -20,-17 -21,-17
17971 0 -21,-20 -20,-20 -20,-19 -21,-19 -21,-18 -20,-18 -20,-17 -21,-17
17972 0 -21,-20 -20,-20 -20,-19 -21,-19 -21,-18 -20,-18 -20,-17 -21,-17
17973 0 -21,-20 -20,-20 -20,-19 -21,-19 -21,-18 -20,-18 -20,-17 -21,-17
17974 0 -22,-20 -21,-20 -20,-20 -20,-19 -21,-19 -21,-18 -20,-18 -20,-17
17975 0 -22,-20 -21,-20 -20,-20 -20,-19 -21,-19 -21,-18 -20,-18 -20,-17
17976 0 -22,-20 -21,-20 -20,-20 -20,-19 -21,-19 -21,-18 -20,-18 -20,-17
17977 0 -21,-20 -20,-20 -20,-19 -21,-19 -21,-18 -20,-18 -20,-17 -19,-17
17978 0 -21,-20 -20,-20 -20,-19 -21,-19 -21,-18 -20,-18 -20,-17 -19,-17
17979 0 -21,-20 -20,-20 -20,-19 -21,-19 -21,-18 -20,-18 -20,-17 -19,-17
17980 0 -21,-20 -20,-20 -20,-19 -21,-19 -21,-18 -20,-18 -20,-17 -19,-17
17981 0 -20,-20 -20,-19 -21,-19 -21,-18 -20,-18 -20,-17 -19,-17 -18,-17
17982 0 -20,-20 -20,-19 -21,-19 -21,-18 -20,-18 -20,-17 -19,-17 -18,-17
17983 0 -20,-20 -20,-19 -21,-19 -21,-18 -20,-18 -20,-17 -19,-17 -18,-17
17984 0 -21,-20 -20,-20 -20,-19 -21,-19 -21,-18 -20,-18 -20,-17 -19,-17
17985 0 -20,-20 -20,-19 -21,-19 -21,-18 -20,-18 -20,-17 -19,-17 -19,-18
17986 0 -20,-20 -20,-19 -21,-19 -21,-18 -20,-18 -20,-17 -19,-17 -19,-18
17987 0 -19,-20 -20,-20 -20,-19 -21,-19 -21,-18 -20,-18 -20,-17 -19,-17
17988 0 -20,-20 -20,-19 -21,-19 -21,-18 -20,-18 -20,-17 -19,-17 -18,-17
17989 0 -20,-20 -20,-19 -21,-19 -21,-18 -20,-18 -20,-17 -19,-17 -18,-17
17990 0 -19,-20 -20,-20 -20,-19 -21,-19 -21,-18 -20,-18 -20,-17 -19,-17
17991 0 -20,-20 -20,-19 -21,-19 -21,-18 -20,-18 -20,-17 -19,-17 -18,-17
17992 0 -20,-21 -20,-20 -20,-19 -21,-19 -21,-18 -20,-18 -20,-17 -19,-17
17993 0 -20,-22 -20,-21 -20,-20 -20,-19 -21,-19 -21,-18 -20,-18 -20,-17
17994 0 -21,-22 -20,-22 -20,-21 -20,-20 -20,-19 -21,-19 -21,-18 -20,-18
17995 0 -20,-22 -20,-21 -20,-20 -20,-19 -21,-19 -21,-18 -20,-18 -20,-17
17996 0 -20,-23 -20,-22 -20,-21 -20,-20 -20,-19 -21,-19 -21,-18 -20,-18
17997 0 -19,-23 -20,-23 -20,-22 -20,-21 -20,-20 -20,-19 -21,-19 -21,-18
17998 0 -20,-23 -20,-22 -20,-21 -20,-20 -20,-19 -21,-19 -21,-18 -22,-18
17999 0 -20,-22 -20,-21 -20,-20 -20,-19 -21,-19 -21,-18 -22,-18 -22,-19
18000 0 -20,-21 -20,-20 -20,-19 -21,-19 -21,-18 -22,-18 -22,-19 -22,-20
18001 0 -20,-20 -20,-19 -21,-19 -21,-18 -22,-18 -22,-19 -22,-20 -21,-20
18002 0 -20,-20 -20,-19 -21,-19 -21,-18 -22,-18 -22,-19 -22,-20 -21,-20
18003 -1 -20,-19 -21,-19 -21,-18 -22,-18 -22,-19 -22,-20 -21,-20 -20,-20
18004 -1 -20,-19 -21,-19 -21,-18 -22,-18 -22,-19 -22,-20 -21,-20 -20,-20
18005 -1 -20,-19 -21,-19 -21,-18 -22,-18 -22,-19 -22,-20 -21,-20 -20,-20
18006 0 -20,-20 -20,-19 -21,-19 -21,-18 -22,-18 -22,-19 -22,-20 -21,-20
18007 -1 -20,-19 -21,-19 -21,-18 -22,-18 -22,-19 -22,-20 -21,-20 -20,-20
18008 -1 -20,-19 -21,-19 -21,-18 -22,-18 -22,-19 -22,-20 -21,-20 -20,-20
18009 -1 -20,-19 -21,-19 -21,-18 -22,-18 -22,-19 -22,-20 -21,-20 -20,-20
18010 0 -21,-19 -21,-18 -22,-18 -22,-19 -22,-20 -21,-20 -20,-20 -20,-19
18011 0 -21,-19 -21,-18 -22,-18 -22,-19 -22,-20 -21,-20 -20,-20 -20,-19
18012 0 -21,-19 -21,-18 -22,-18 -22,-19 -22,-20 -21,-20 -20,-20 -20,-19
18013 0 -21,-19 -21,-18 -22,-18 -22,-19 -22,-20 -21,-20 -20,-20 -20,-19
18014 0 -21,-19 -21,-18 -22,-18 -22,-19 -22,-20 -21,-20 -20,-20 -20,-19
18015 0 -21,-18 -22,-18 -22,-19 -22,-20 -21,-20 -20,-20 -20,-19 -19,-19
18016 0 -21,-19 -21,-18 -22,-18 -22,-19 -22,-20 -21,-20 -20,-20 -20,-19
18017 0 -21,-19 -21,-18 -22,-18 -22,-19 -22,-20 -21,-20 -20,-20 -20,-19
18018 0 -21,-19 -21,-18 -22,-18 -22,-19 -22,-20 -21,-20 -20,-20 -20,-19
18019 0 -21,-19 -21,-18 -22,-18 -22,-19 -22,-20 -21,-20 -20,-20 -20,-19
18020 -1 -20,-19 -21,-19 -21,-18 -22,-18 -22,-19 -22,-20 -21,-20 -20,-20
18021 0 -21,-19 -21,-18 -22,-18 -22,-19 -22,-20 -21,-20 -20,-20 -20,-21
18022 0 -21,-19 -21,-18 -22,-18 -22,-19 -22,-20 -21,-20 -20,-20 -20,-21
18023 0 -21,-19 -21,-18 -22,-18 -22,-19 -22,-20 -21,-20 -20,-20 -20,-21
18024 -1 -20,-19 -21,-19 -21,-18 -22,-18 -22,-19 -22,-20 -21,-20 -20,-20
18025 -1 -20,-19 -21,-19 -21,-18 -22,-18 -22,-19 -22,-20 -21,-20 -20,-20
18026 -1 -20,-19 -21,-19 -21,-18 -22,-18 -22,-19 -22,-20 -21,-20 -20,-20
18027 0 -20,-18 -20,-19 -21,-19 -21,-18 -22,-18 -22,-19 -22,-20 -21,-20
18028 0 -20,-18 -20,-19 -21,-19 -21,-18 -22,-18 -22,-19 -22,-20 -21,-20
18029 0 -20,-18 -20,-19 -21,-19 -21,-18 -22,-18 -22,-19 -22,-20 -21,-20
18030 0 -20,-17 -20,-18 -20,-19 -21,-19 -21,-18 -22,-18 -22,-19 -22,-20
18031 0 -20,-18 -20,-19 -21,-19 -21,-18 -22,-18 -22,-19 -22,-20 -22,-21
18032 0 -20,-19 -21,-19 -21,-18 -22,-18 -22,-19 -22,-20 -22,-21 -22,-22
18033 0 -20,-19 -21,-19 -21,-18 -22,-18 -22,-19 -22,-20 -22,-21 -22,-22
18034 0 -21,-19 -21,-18 -22,-18 -22,-19 -22,-20 -22,-21 -22,-22 -23,-22
18035 0 -21,-19 -21,-18 -22,-18 -22,-19 -22,-20 -22,-21 -22,-22 -23,-22
18036 0 -21,-20 -21,-19 -21,-18 -22,-18 -22,-19 -22,-20 -22,-21 -22,-22
18037 0 -21,-20 -21,-19 -21,-18 -22,-18 -22,-19 -22,-20 -22,-21 -22,-22
18038 0 -21,-19 -21,-18 -22,-18 -22,-19 -22,-20 -22,-21 -22,-22 -23,-22
18039 0 -21,-20 -21,-19 -21,-18 -22,-18 -22,-19 -22,-20 -22,-21 -22,-22
18040 0 -21,-19 -21,-18 -22,-18 -22,-19 -22,-20 -22,-21 -22,-22 -22,-23
18041 0 -21,-18 -22,-18 -22,-19 -22,-20 -22,-21 -22,-22 -22,-23 -23,-23
18042 0 -22,-18 -22,-19 -22,-20 -22,-21 -22,-22 -22,-23 -23,-23 -24,-23
18043 0 -22,-18 -22,-19 -22,-20 -22,-21 -22,-22 -22,-23 -23,-23 -24,-23
18044 0 -22,-18 -22,-19 -22,-20 -22,-21 -22,-22 -22,-23 -23,-23 -24,-23
18045 0 -22,-18 -22,-19 -22,-20 -22,-21 -22,-22 -22,-23 -23,-23 -24,-23
18046 0 -23,-18 -22,-18 -22,-19 -22,-20 -22,-21 -22,-22 -22,-23 -23,-23
18047 0 -23,-18 -22,-18 -22,-19 -22,-20 -22,-21 -22,-22 -22,-23 -23,-23
18048 0 -23,-19 -23,-18 -22,-18 -22,-19 -22,-20 -22,-21 -22,-22 -22,-23
18049 0 -23,-18 -22,-18 -22,-19 -22,-20 -22,-21 -22,-22 -22,-23 -23,-23
18050 0 -22,-18 -22,-19 -22,-20 -22,-21 -22,-22 -22,-23 -23,-23 -23,-24
18051 0 -23,-18 -22,-18 -22,-19 -22,-20 -22,-21 -22,-22 -22,-23 -23,-23
18052 0 -23,-17 -23,-18 -22,-18 -22,-19 -22,-20 -22,-21 -22,-22 -22,-23
18053 0 -24,-17 -23,-17 -23,-18 -22,-18 -22,-19 -22,-20 -22,-21 -22,-22
18054 0 -23,-17 -23,-18 -22,-18 -22,-19 -22,-20 -22,-21 -22,-22 -21,-22
18055 0 -23,-16 -23,-17 -23,-18 -22,-18 -22,-19 -22,-20 -22,-21 -22,-22
18056 0 -23,-17 -23,-18 -22,-18 -22,-19 -22,-20 -22,-21 -22,-22 -21,-22
18057 0 -23,-18 -22,-18 -22,-19 -22,-20 -22,-21 -22,-22 -21,-22 -21,-23
18058 0 -23,-19 -23,-18 -22,-18 -22,-19 -22,-20 -22,-21 -22,-22 -21,-22
18059 0 -23,-19 -23,-18 -22,-18 -22,-19 -22,-20 -22,-21 -22,-22 -21,-22
18060 0 -23,-18 -22,-18 -22,-19 -22,-20 -22,-21 -22,-22 -21,-22 -21,-21
18061 0 -22,-18 -22,-19 -22,-20 -22,-21 -22,-22 -21,-22 -21,-21 -20,-21
18062 0 -22,-19 -22,-20 -22,-21 -22,-22 -21,-22 -21,-21 -20,-21 -20,-20
18063 0 -22,-18 -22,-19 -22,-20 -22,-21 -22,-22 -21,-22 -21,-21 -20,-21
18064 0 -22,-19 -22,-20 -22,-21 -22,-22 -21,-22 -21,-21 -20,-21 -20,-20
18065 0 -22,-20 -22,-21 -22,-22 -21,-22 -21,-21 -20,-21 -20,-20 -20,-19
18066 0 -23,-20 -22,-20 -22,-21 -22,-22 -21,-22 -21,-21 -20,-21 -20,-20
18067 0 -22,-20 -22,-21 -22,-22 -21,-22 -21,-21 -20,-21 -20,-20 -21,-20
18068 0 -23,-20 -22,-20 -22,-21 -22,-22 -21,-22 -21,-21 -20,-21 -20,-20
18069 0 -24,-20 -23,-20 -22,-20 -22,-21 -22,-22 -21,-22 -21,-21 -20,-21
18070 0 -24,-21 -24,-20 -23,-20 -22,-20 -22,-21 -22,-22 -21,-22 -21,-21
18071 0 -24,-22 -24,-21 -24,-20 -23,-20 -22,-20 -22,-21 -22,-22 -21,-22
18072 0 -23,-22 -24,-22 -24,-21 -24,-20 -23,-20 -22,-20 -22,-21 -22,-22
18073 0 -22,-22 -23,-22 -24,-22 -24,-21 -24,-20 -23,-20 -22,-20 -22,-21
18074 0 -22,-21 -22,-22 -23,-22 -24,-22 -24,-21 -24,-20 -23,-20 -22,-20
18075 0 -22,-22 -23,-22 -24,-22 -24,-21 -24,-20 -23,-20 -22,-20 -22,-19
18076 0 -22,-22 -23,-22 -24,-22 -24,-21 -24,-20 -23,-20 -22,-20 -22,-19
18077 0 -22,-22 -23,-22 -24,-22 -24,-21 -24,-20 -23,-20 -22,-20 -22,-19
18078 0 -22,-22 -23,-22 -24,-22 -24,-21 -24,-20 -23,-20 -22,-20 -22,-19
18079 0 -23,-22 -24,-22 -24,-21 -24,-20 -23,-20 -22,-20 -22,-19 -23,-19
18080 0 -23,-22 -24,-22 -24,-21 -24,-20 -23,-20 -22,-20 -22,-19 -23,-19
18081 0 -23,-23 -23,-22 -24,-22 -24,-21 -24,-20 -23,-20 -22,-20 -22,-19
18082 0 -23,-23 -23,-22 -24,-22 -24,-21 -24,-20 -23,-20 -22,-20 -22,-19
18083 0 -23,-22 -24,-22 -24,-21 -24,-20 -23,-20 -22,-20 -22,-19 -23,-19
18084 0 -23,-22 -24,-22 -24,-21 -24,-20 -23,-20 -22,-20 -22,-19 -23,-19
18085 0 -23,-22 -24,-22 -24,-21 -24,-20 -23,-20 -22,-20 -22,-19 -23,-19
18086 0 -23,-22 -24,-22 -24,-21 -24,-20 -23,-20 -22,-20 -22,-19 -23,-19
18087 0 -23,-21 -23,-22 -24,-22 -24,-21 -24,-20 -23,-20 -22,-20 -22,-19
18088 0 -23,-21 -23,-22 -24,-22 -24,-21 -24,-20 -23,-20 -22,-20 -22,-19
18089 0 -23,-21 -23,-22 -24,-22 -24,-21 -24,-20 -23,-20 -22,-20 -22,-19
18090 0 -23,-22 -24,-22 -24,-21 -24,-20 -23,-20 -22,-20 -22,-19 -23,-19
18091 0 -22,-22 -23,-22 -24,-22 -24,-21 -24,-20 -23,-20 -22,-20 -22,-19
18092 0 -22,-21 -22,-22 -23,-22 -24,-22 -24,-21 -24,-20 -23,-20 -22,-20
18093 0 -22,-20 -22,-21 -22,-22 -23,-22 -24,-22 -24,-21 -24,-20 -23,-20
18094 0 -22,-21 -22,-22 -23,-22 -24,-22 -24,-21 -24,-20 -23,-20 -22,-20
18095 0 -21,-21 -22,-21 -22,-22 -23,-22 -24,-22 -24,-21 -24,-20 -23,-20
18096 0 -21,-21 -22,-21 -22,-22 -23,-22 -24,-22 -24,-21 -24,-20 -23,-20
18097 0 -21,-21 -22,-21 -22,-22 -23,-22 -24,-22 -24,-21 -24,-20 -23,-20
18098 0 -21,-22 -21,-21 -22,-21 -22,-22 -23,-22 -24,-22 -24,-21 -24,-20
18099 0 -21,-22 -21,-21 -22,-21 -22,-22 -23,-22 -24,-22 -24,-21 -24,-20
18100 0 -21,-21 -22,-21 -22,-22 -23,-22 -24,-22 -24,-21 -24,-20 -23,-20
18101 0 -22,-21 -22,-22 -23,-22 -24,-22 -24,-21 -24,-20 -23,-20 -22,-20
18102 0 -22,-21 -22,-22 -23,-22 -24,-22 -24,-21 -24,-20 -23,-20 -22,-20
18103 0 -23,-21 -22,-21 -22,-22 -23,-22 -24,-22 -24,-21 -24,-20 -23,-20
18104 0 -23,-21 -22,-21 -22,-22 -23,-22 -24,-22 -24,-21 -24,-20 -23,-20
18105 0 -22,-21 -22,-22 -23,-22 -24,-22 -24,-21 -24,-20 -23,-20 -22,-20
18106 0 -22,-22 -23,-22 -24,-22 -24,-21 -24,-20 -23,-20 -22,-20 -21,-20
18107 0 -22,-22 -23,-22 -24,-22 -24,-21 -24,-20 -23,-20 -22,-20 -21,-20
18108 0 -22,-22 -23,-22 -24,-22 -24,-21 -24,-20 -23,-20 -22,-20 -21,-20
18109 0 -22,-21 -22,-22 -23,-22 -24,-22 -24,-21 -24,-20 -23,-20 -22,-20
18110 0 -22,-22 -23,-22 -24,-22 -24,-21 -24,-20 -23,-20 -22,-20 -21,-20
18111 0 -22,-23 -22,-22 -23,-22 -24,-22 -24,-21 -24,-20 -23,-20 -22,-20
18112 0 -22,-22 -23,-22 -24,-22 -24,-21 -24,-20 -23,-20 -22,-20 -22,-19
18113 0 -21,-22 -22,-22 -23,-22 -24,-22 -24,-21 -24,-20 -23,-20 -22,-20
18114 0 -21,-23 -21,-22 -22,-22 -23,-22 -24,-22 -24,-21 -24,-20 -23,-20
18115 0 -20,-23 -21,-23 -21,-22 -22,-22 -23,-22 -24,-22 -24,-21 -24,-20
18116 0 -20,-23 -21,-23 -21,-22 -22,-22 -23,-22 -24,-22 -24,-21 -24,-20
18117 0 -21,-23 -21,-22 -22,-22 -23,-22 -24,-22 -24,-21 -24,-20 -23,-20
18118 0 -20,-23 -21,-23 -21,-22 -22,-22 -23,-22 -24,-22 -24,-21 -24,-20
18119 0 -20,-23 -21,-23 -21,-22 -22,-22 -23,-22 -24,-22 -24,-21 -24,-20
18120 0 -21,-23 -21,-22 -22,-22 -23,-22 -24,-22 -24,-21 -24,-20 -24,-19
18121 0 -21,-23 -21,-22 -22,-22 -23,-22 -24,-22 -24,-21 -24,-20 -24,-19
18122 0 -21,-22 -22,-22 -23,-22 -24,-22 -24,-21 -24,-20 -24,-19 -24,-18
18123 0 -22,-22 -23,-22 -24,-22 -24,-21 -24,-20 -24,-19 -24,-18 -23,-18
18124 0 -22,-22 -23,-22 -24,-22 -24,-21 -24,-20 -24,-19 -24,-18 -23,-18
18125 0 -23,-22 -24,-22 -24,-21 -24,-20 -24,-19 -24,-18 -23,-18 -23,-17
18126 0 -23,-22 -24,-22 -24,-21 -24,-20 -24,-19 -24,-18 -23,-18 -23,-17
18127 0 -24,-22 -24,-21 -24,-20 -24,-19 -24,-18 -23,-18 -23,-17 -24,-17
18128 0 -24,-22 -24,-21 -24,-20 -24,-19 -24,-18 -23,-18 -23,-17 -24,-17
18129 0 -24,-21 -24,-20 -24,-19 -24,-18 -23,-18 -23,-17 -24,-17 -24,-16
18130 0 -24,-20 -24,-19 -24,-18 -23,-18 -23,-17 -24,-17 -24,-16 -25,-16
18131 0 -25,-20 -24,-20 -24,-19 -24,-18 -23,-18 -23,-17 -24,-17 -24,-16
18132 0 -25,-20 -24,-20 -24,-19 -24,-18 -23,-18 -23,-17 -24,-17 -24,-16
18133 0 -24,-20 -24,-19 -24,-18 -23,-18 -23,-17 -24,-17 -24,-16 -23,-16
18134 0 -24,-19 -24,-18 -23,-18 -23,-17 -24,-17 -24,-16 -23,-16 -22,-16
18135 0 -24,-19 -24,-18 -23,-18 -23,-17 -24,-17 -24,-16 -23,-16 -22,-16
18136 0 -24,-18 -23,-18 -23,-17 -24,-17 -24,-16 -23,-16 -22,-16 -22,-17
18137 0 -24,-19 -24,-18 -23,-18 -23,-17 -24,-17 -24,-16 -23,-16 -22,-16
18138 0 -25,-19 -24,-19 -24,-18 -23,-18 -23,-17 -24,-17 -24,-16 -23,-16
18139 0 -26,-19 -25,-19 -24,-19 -24,-18 -23,-18 -23,-17 -24,-17 -24,-16
18140 0 -25,-19 -24,-19 -24,-18 -23,-18 -23,-17 -24,-17 -24,-16 -23,-16
18141 0 -24,-19 -24,-18 -23,-18 -23,-17 -24,-17 -24,-16 -23,-16 -23,-15
18142 0 -23,-19 -24,-19 -24,-18 -23,-18 -23,-17 -24,-17 -24,-16 -23,-16
18143 0 -23,-20 -23,-19 -24,-19 -24,-18 -23,-18 -23,-17 -24,-17 -24,-16
18144 0 -23,-20 -23,-19 -24,-19 -24,-18 -23,-18 -23,-17 -24,-17 -24,-16
18145 0 -23,-20 -23,-19 -24,-19 -24,-18 -23,-18 -23,-17 -24,-17 -24,-16
18146 0 -23,-20 -23,-19 -24,-19 -24,-18 -23,-18 -23,-17 -24,-17 -24,-16
18147 0 -23,-20 -23,-19 -24,-19 -24,-18 -23,-18 -23,-17 -24,-17 -24,-16
18148 0 -23,-19 -24,-19 -24,-18 -23,-18 -23,-17 -24,-17 -24,-16 -25,-16
18149 0 -24,-19 -24,-18 -23,-18 -23,-17 -24,-17 -24,-16 -25,-16 -25,-17
18150 0 -24,-19 -24,-18 -23,-18 -23,-17 -24,-17 -24,-16 -25,-16 -25,-17
18151 0 -23,-19 -24,-19 -24,-18 -23,-18 -23,-17 -24,-17 -24,-16 -25,-16
18152 0 -23,-19 -24,-19 -24,-18 -23,-18 -23,-17 -24,-17 -24,-16 -25,-16
18153 0 -23,-19 -24,-19 -24,-18 -23,-18 -23,-17 -24,-17 -24,-16 -25,-16
18154 0 -23,-19 -24,-19 -24,-18 -23,-18 -23,-17 -24,-17 -24,-16 -25,-16
18155 0 -22,-19 -23,-19 -24,-19 -24,-18 -23,-18 -23,-17 -24,-17 -24,-16
18156 0 -22,-19 -23,-19 -24,-19 -24,-18 -23,-18 -23,-17 -24,-17 -24,-16
18157 0 -23,-19 -24,-19 -24,-18 -23,-18 -23,-17 -24,-17 -24,-16 -23,-16
18158 0 -23,-19 -24,-19 -24,-18 -23,-18 -23,-17 -24,-17 -24,-16 -23,-16
18159 0 -23,-19 -24,-19 -24,-18 -23,-18 -23,-17 -24,-17 -24,-16 -23,-16
18160 0 -24,-19 -24,-18 -23,-18 -23,-17 -24,-17 -24,-16 -23,-16 -22,-16
18161 0 -24,-18 -23,-18 -23,-17 -24,-17 -24,-16 -23,-16 -22,-16 -22,-17
